cm,type,field,text_id,target_tokens,target_tags,sentence,context,det,specialized_lang,det_sum
M47,Parties liées par inclusion,general,text_id g00489,"['la', 'carga', 'no', 'estuviera', 'colocada', 'en', 'la', 'dirección', 'adecuada', 'impidió', 'que']","['AFS', 'N5-FS', 'D', 'VJA6S-', 'VC--SF', 'P', 'AFS', 'N5-FS', 'JQ--FS', 'VDP3S-', 'C']",la carga no estuviera colocada en la dirección adecuada impidió que,", no afectó de_lleno a los ertzainas . El hecho de quela carga no estuviera colocada en la dirección adecuada impidió quela onda expansiva alcanzara a los agentes de plano . Uno de","['AFS', 'AFS']",FALSE,def
M47,Parties liées par inclusion,general,text_id g00160,"['la', 'proposición', 'no', 'está', 'incluido', 'en', 'el', 'sujeto']","['AFS', 'N5-FS', 'D', 'VDR3S-', 'VC--SM', 'P', 'AMS', 'N5-MS']",la proposición no está incluido en el sujeto,"es , antes_de_que ocurra , y , además , el predicado dela proposición no está incluido en el sujeto, luego nos informa de algo ( como "" una recta es","['AFS', 'AMS']",FALSE,def
M47,Parties liées par inclusion,law,text_id d00111,"['los', 'botones', 'no', 'están', 'clasificados', 'en', 'los', 'Capítulos', '50', 'a', '63']","['AMP', 'N5-M6', 'D', 'VDR3P-', 'VC--PM', 'P', 'AMP', 'N4666', 'X', 'P', 'X']",los botones no están clasificados en los Capítulos 50 a 63,"la utilización de artículos de metal , como botones , ya quelos botones no están clasificados en los Capítulos 50 a 63. Por la misma razón , tampoco impide el uso de cremalleras","['AMP', 'AMP']",TRUE,def
M47,Parties liées par inclusion,law,text_id d00074,"['el', 'apartado', 'anterior', 'cuando', 'no', 'estén', 'incluidos', 'en', 'la', 'contraprestación', 'definida', 'en', 'el']","['AMS', 'N5-MS', 'JQ--6S', 'C', 'D', 'VJR3P-', 'VC--PM', 'P', 'AFS', 'N5-FS', 'VC--SF', 'P', 'AMS']",el apartado anterior cuando no estén incluidos en la contraprestación definida en el,los conceptos a que se refieren las letras a) y b) deel apartado anterior cuando no estén incluidos en la contraprestación definida en elpárrafo precedente . 2.ª La base imponible de las importaciones a que,"['AMS', 'AFS', 'AMS']",TRUE,def
M47,Parties liées par inclusion,law,text_id d00145,"['las', 'fincas', 'no', 'están', 'incluidas', 'en', 'el', 'callejero', 'y']","['AFP', 'N5-FP', 'D', 'VDR3P-', 'VC--PF', 'P', 'AMS', 'N5-MS', 'C']",las fincas no están incluidas en el callejero y,"naturaleza debidamente aprobados por el Ayuntamiento , las calles de ubicación delas fincas no están incluidas en el callejero y, por ello , no era aplicable el Impuesto ahora cuestionado ;","['AFP', 'AMS']",TRUE,def
M48,Parties liées par inclusion,general,text_id g20392,"['las', 'acciones', 'de', 'Nokia', 'pertenecen', 'a', 'capitales', 'no', 'finlandeses']","['AFP', 'N5-FP', 'P', 'N4666', 'VDR3P-', 'P', 'N5-6P', 'D', 'JQ--MP']",las acciones de Nokia pertenecen a capitales no finlandeses,"la empresa , un ejecutivo demasiado rígido : el 98 % delas acciones de Nokia pertenecen a capitales no finlandeses, pero , sin_embargo , toda la rama ejecutiva está compuesta por",['AFP'],FALSE,def
M48,Parties liées par inclusion,general,text_id g21021,"['El', 'dinero', 'pertenece', 'a', 'los', 'palestinos', 'y', 'no', 'pueden']","['AMS', 'N5-MS', 'VDR3S-', 'P', 'AMP', 'N5-MP', 'C', 'D', 'VDR3P-']",El dinero pertenece a los palestinos y no pueden,"porque que Israel busca comprar a los palestinos con este dinero .El dinero pertenece a los palestinos y no puedenutilizar lo como soborno para cegar nos , ha subrayado el líder","['AMS', 'AMP']",FALSE,def
M48,Parties liées par inclusion,general,text_id g20438,"['La', 'policía', 'afirma', 'que', 'no', 'pertenecía', 'a', 'el', 'menaje', 'de', 'esa', 'casa']","['AFS', 'N5-6S', 'VDR3S-', 'C', 'D', 'VDA6S-', 'P', 'AMS', 'N5-MS', 'P', 'ED--FS', 'N5-FS']",La policía afirma que no pertenecía a el menaje de esa casa,"se cometió el homicidio estaba en el lugar de el crimen .La policía afirma que no pertenecía a el menaje de esa casa, sino a el de el domicilio que Luis_Armando compartía en Murcia","['AFS', 'AMS']",FALSE,def
M48,Parties liées par inclusion,economy,text_id e00143,"['la', 'industria', 'no', 'pertenece', 'a', 'los', 'industriales']","['AFS', 'N5-FS', 'D', 'VDR3S-', 'P', 'AMP', 'N5-6P']",la industria no pertenece a los industriales,Alemania : « Una parte cada vez mayor de el capital dela industria no pertenece a los industrialesque lo emplean . No pueden disponer de este capital más que,"['AFS', 'AMP']",TRUE,def
M48,Parties liées par inclusion,economy,text_id e00043,"['El', 'hecho', 'de', 'no', 'pertenecer', 'a', 'una', 'Asociación', 'no', 'significa', 'que']","['AMS', 'N5-MS', 'P', 'D', 'VI----', 'P', 'E6--FS', 'N4666', 'D', 'VDR3S-', 'C']",El hecho de no pertenecer a una Asociación no significa que,"dar forma a alguna agrupación similar . Pero no seamos tajantes .El hecho de no pertenecer a una Asociación no significa queun consultor no esté altamente cualificado . Pese a ello , es","['AMS', 'E6--FS']",TRUE,mix
M48,Parties liées par inclusion,computer_science,text_id i00081,"['el', 'documento', 'no', 'pertenece', 'a', 'el', 'tema', 'de', 'las', 'bicicletas']","['AMS', 'N5-MS', 'D4', 'V8R6S-', 'P', 'AMS', 'N5-6S', 'P', 'AFP', 'N5-FP']",el documento no pertenece a el tema de las bicicletas,"Una persona que interprete el significado de la oración , sabrá queel documento no pertenece a el tema de las bicicletas. Sin_embargo , si una computadora explora el documento en busca de","['AMS', 'AMS', 'AFP']",TRUE,def
M48,Parties liées par inclusion,general,text_id g20873,"['el', 'contenido', 'no', 'pertenece', 'a', 'Britney_Spears', 'o', 'a', 'Madonna']","['AMS', 'N5-MS', 'D', 'VDR3S-', 'P', 'N4666', 'C', 'P', 'N4666']",el contenido no pertenece a Britney_Spears o a Madonna,"serán verificadas por la tecnología de Snocap para asegurar se de queel contenido no pertenece a Britney_Spears o a Madonna"" , aseguró Kapur . El artista proporciona las ilustraciones digitales ,",['AMS'],FALSE,def
M48,Parties liées par inclusion,general,text_id g00489,"['el', 'convencimiento', 'de', 'no', 'pertenecer', 'a', 'el', 'grueso', 'de', 'potenciales', 'víctimas']","['AMS', 'N5-MS', 'P', 'D', 'VI----', 'P', 'AMS', 'N5-MS', 'P', 'JQ--6P', 'N5-FP']",el convencimiento de no pertenecer a el grueso de potenciales víctimas,"dicho de otro modo : que no supone ninguna ' victoria 'el convencimiento de no pertenecer a el grueso de potenciales víctimas, pues la clave contra esta limpieza ideológica en curso reside en","['AMS', 'AMS']",FALSE,def
M48,Parties liées par inclusion,general,text_id g20897,"['el', 'comercio', 'internacional', 'ni', 'pertenecían', 'a', 'los', 'organismos', 'multilaterales']","['AMS', 'N5-MS', 'JQ--6S', 'C', 'VDA3P-', 'P', 'AMP', 'N5-MP', 'JQ--6P']",el comercio internacional ni pertenecían a los organismos multilaterales,muchos miles de kilómetros de distancia y que ni estaban abiertos ael comercio internacional ni pertenecían a los organismos multilateralesque Cuba había ayudado a crear a el final de la Segunda_Guerra_Mundial,"['AMS', 'AMP']",FALSE,def
M48,Parties liées par inclusion,general,text_id g00282,"['el', 'sur', 'ni', 'todo', 'Tejas', 'pertenecen', 'a', 'la', 'derecha', 'religiosa']","['AMS', 'N5-MS', 'C', 'EN--66', 'N4666', 'VDR3P-', 'P', 'AFS', 'N5-FS', 'JQ--FS']",el sur ni todo Tejas pertenecen a la derecha religiosa,"todo , a las páginas de opinión . Derecha religiosa No todoel sur ni todo Tejas pertenecen a la derecha religiosa; a su propaganda extremista le falta un cauce apropiado . Se","['AMS', 'AFS']",FALSE,def
M48,Parties liées par inclusion,general,text_id g00159,"['el', 'número', '2', 'no', 'pertenece', 'a', 'la', 'función']","['AMS', 'N5-MS', 'X', 'D', 'VDR3S-', 'P', 'AFS', 'N5-FS']",el número 2 no pertenece a la función,"decrecimiento : XXX #tf# No hay ni máximos , ni mínimos porel número 2 no pertenece a la función. Asíntotas : XXX #tf# cuestión 4 #tf# XXX #tf# Extracto de","['AMS', 'AFS']",FALSE,def
M48,Parties liées par inclusion,linguistics,text_id l00015,"['la', 'mujer', 'pertenecía', 'a', 'la', 'mafia', 'y', 'no', 'sabían']","['AFS', 'N5-FS', 'VDA6S-', 'P', 'AFS', 'N5-FS', 'C', 'D', 'VDA3P-']",la mujer pertenecía a la mafia y no sabían,"1993 ) . En su primera reunión , los inspectores sospecharon quela mujer pertenecía a la mafia y no sabíanmuy bien qué hacer al_respecto . De una forma un tanto absurda","['AFS', 'AFS']",TRUE,def
M48,Parties liées par inclusion,general,text_id g20605,"['la', 'alegría', 'no', 'pertenece', 'a', 'el', 'mundo', 'anímico', 'sino', 'a']","['AFS', 'N5-FS', 'D', 'VDR3S-', 'P', 'AMS', 'N5-MS', 'JQ--MS', 'C', 'P']",la alegría no pertenece a el mundo anímico sino a,"estética ? - Sí , creo que en su sentido más profundola alegría no pertenece a el mundo anímico sino aun orden estético . La alegría es una construcción diaria , una","['AFS', 'AMS']",FALSE,def
M48,Parties liées par inclusion,linguistics,text_id l00175,"['las', 'variantes', 'no', 'pertenece', 'a', ""V'D"", 'y', 'd']","['AFP', 'N5-FP', 'D', 'VDR3S-', 'P', 'N4666', 'C', 'N5-FS']",las variantes no pertenece a V'D y d,"polisémica , c ) idem a a ) pero al_menos una delas variantes no pertenece a V'D y d) idem a c ) pero con al_menos una variante polisémica .",['AFP'],TRUE,def
M48,Parties liées par inclusion,law,text_id d00085,"['el', 'testador', 'pertenecía', 'a', 'una', 'confesión', 'religiosa', 'no', 'reconocida']","['AMS', 'N5-MS', 'VDA6S-', 'P', 'E6--FS', 'N5-FS', 'JQ--FS', 'D', 'VC--SF']",el testador pertenecía a una confesión religiosa no reconocida,"el domicilio de el difunto o de alcance más general . Siel testador pertenecía a una confesión religiosa no reconocidalegalmente , la mitad que le habría correspondido acrecerá a la Generalitat","['AMS', 'E6--FS']",TRUE,mix
M48,Parties liées par inclusion,law,text_id d00085,"['el', 'legado', 'no', 'pertenecía', 'a', 'el', 'testador', 'cuando', 'éste', 'otorgó']","['AMS', 'N5-MS', 'D', 'VDA6S-', 'P', 'AMS', 'N5-MS', 'C', 'RD---MS', 'VDP3S-']",el legado no pertenecía a el testador cuando éste otorgó,"justo valor de la cosa legada . Si la cosa objeto deel legado no pertenecía a el testador cuando éste otorgóel testamento , pero era propietario de ella al_tiempo de su muerte","['AMS', 'AMS']",TRUE,def
M48,Parties liées par inclusion,general,text_id g00161,"['la', 'ilustración', 'D', 'no', 'pertenece', 'a', 'el', 'movimiento', 'impresionista']","['AFS', 'N5-FS', 'N5-FS', 'D', 'VDR3S-', 'P', 'AMS', 'N5-MS', 'JQ--6S']",la ilustración D no pertenece a el movimiento impresionista,"son Monet , Van_Gogh , Gauguin y Toulose-Lautrec . El cuadro dela ilustración D no pertenece a el movimiento impresionista, sino a el Cubismo debido_a_que este no tiene ninguna relación con","['AFS', 'AMS']",FALSE,def
M48,Parties liées par inclusion,general,text_id g00161,"['la', 'intención', 'no', 'pertenecía', 'a', 'la', 'inteligencia']","['AFS', 'N5-FS', 'D', 'VDA6S-', 'P', 'AFS', 'N5-FS']",la intención no pertenecía a la inteligencia,"que proceda de la intuición . Hasta ahora se había pensado quela intención no pertenecía a la inteligencia, pero gracias_a Freud y su teoría de el psicoanálisis , se","['AFS', 'AFS']",FALSE,def
M48,Parties liées par inclusion,general,text_id g00357,"['unos', 'días', 'no', 'pertenecía', 'a', 'el', 'Concorde']","['E6--MP', 'N5-MP', 'D', 'VDA6S-', 'P', 'AMS', 'N4666']",unos días no pertenecía a el Concorde,"el pasado viernes , la BEA afirmaba que la lámina hallada haceunos días no pertenecía a el Concorde. La Gendarmería_de_Transportes_Aéreos ( GTA ) se mostró ayer menos categórica en","['E6--MP', 'AMS']",FALSE,mix
M48,Parties liées par inclusion,general,text_id g00395,"['Las', 'imágenes', 'pertenecen', 'a', 'el', 'pasado', 'y', 'no', 'a']","['AFP', 'N5-FP', 'VDR3P-', 'P', 'AMS', 'N5-MS', 'C', 'D', 'P']",Las imágenes pertenecen a el pasado y no a,"donde Tony_Leon , de la oposición a el Gobierno_de_Thabo_Mbeki , dijo :Las imágenes pertenecen a el pasado y no ala Suráfrica actual ; estoy horrorizado y éstas dejan traumatizada a cualquier","['AFP', 'AMS']",FALSE,def
M48,Parties liées par inclusion,medicine,text_id m00902,"['el', 'minisatélite', 'MsH42', 'no', 'pertenece', 'a', 'el', 'grupo', 'de', 'los', 'minisatélites']","['AMS', 'N5-MS', 'N4666', 'D', 'VDR3S-', 'P', 'AMS', 'N5-MS', 'P', 'AMP', 'N5-MP']",el minisatélite MsH42 no pertenece a el grupo de los minisatélites,"tres alelos en equilibrio Hardy-Weinberg . Por_lo_tanto , nuestros datos indican queel minisatélite MsH42 no pertenece a el grupo de los minisatéliteshipervariables , que ha sido objeto de amplio estudio en los últimos","['AMS', 'AMS', 'AMP']",TRUE,def
M48,Parties liées par inclusion,medicine,text_id m00770,"['los', 'núcleos', 'trasplantados', 'no', 'pertenecían', 'a', 'células', 'diferenciadas']","['AMP', 'N5-MP', 'VC--PM', 'D', 'VDA3P-', 'P', 'N5-FP', 'VC--PF']",los núcleos trasplantados no pertenecían a células diferenciadas,"iniciar las divisiones embrionarias . El otro aspecto a considerar es quelos núcleos trasplantados no pertenecían a células diferenciadas. De hecho , cuando los núcleos transferidos procedían de células de",['AMP'],TRUE,def
M48,Parties liées par inclusion,medicine,text_id m00437,"['el', 'ADN', 'alfoide', 'pertenece', 'a', 'el', 'centrómero', 'pero', 'no', 'a']","['AMS', 'N4666', 'JQ--6S', 'VDR3S-', 'P', 'AMS', 'N5-MS', 'C', 'D', 'P']",el ADN alfoide pertenece a el centrómero pero no a,"B._Tomando todos esos datos en consideración , podemos decir que , siel ADN alfoide pertenece a el centrómero pero no ael cinetocoro , entonces la proteína CENP-B se hallará asociada sólo a","['AMS', 'AMS']",TRUE,def
M48,Parties liées par inclusion,environment,text_id a00292,"['la', 'diligencia', 'objetiva', 'no', 'pertenece', 'a', 'la', 'culpabilidad']","['AFS', 'N5-FS', 'JQ--FS', 'D', 'VDR3S-', 'P', 'AFS', 'N5-FS']",la diligencia objetiva no pertenece a la culpabilidad,", a el declarar por primera vez que la « lesión dela diligencia objetiva no pertenece a la culpabilidad, sino a la antijuricidad » . EL CRITERIO CLÁSICO Y DEL","['AFS', 'AFS']",TRUE,def
M48,Parties liées par inclusion,general,text_id g20069,"['la', 'ceguera', 'El', 'hadiz', 'no', 'pertenece', 'a', 'el', 'profeta']","['AFS', 'N5-FS', 'AMS', 'N5-MS', 'D', 'VDR3S-', 'P', 'AMS', 'N5-MS']",la ceguera El hadiz no pertenece a el profeta,"Imprimir_Enviar_Estadística_Le interesa esta noticia ? EDICIóN_IMPRESA ESPAñA Viernes , 13_de_septiembre_de_2002 Elogio dela ceguera El hadiz no pertenece a el profeta, sino que fue transmitido por el viejo profesor : ' No","['AFS', 'AMS', 'AMS']",FALSE,def
M50,Parties liées par inclusion,general,text_id g20438,"['la', 'subida', 'de', 'los', 'tipos', 'de', 'interés', 'no', 'desincentive', 'el']","['AFS', 'N5-FS', 'P', 'AMP', 'N5-MP', 'P', 'N5-MS', 'D', 'VJR6S-', 'AMS']",la subida de los tipos de interés no desincentive el,La Reserva_Federal espera que todo esto produzca el efecto contrario : quela subida de los tipos de interés no desincentive elconsumo . La esperanza tal vez no baste . Las familias estadounidenses,"['AFS', 'AMP', 'AMS']",FALSE,def
M50,Parties liées par inclusion,general,text_id g00548,"['la', 'consulta', 'no', 'formarían', 'parte', 'de', 'el', 'módulo', 'de', 'procesamiento', 'de']","['AFS', 'N5-FS', 'D', 'VDC3P-', 'N5-6S', 'P', 'AMS', 'N5-MS', 'P', 'N5-MS', 'P']",la consulta no formarían parte de el módulo de procesamiento de,"de datos y el sistema de busqueda que proporciona los resultados dela consulta no formarían parte de el módulo de procesamiento deel lenguaje natural . Por otra parte , si el sistema experto","['AFS', 'AMS']",FALSE,def
M50,Parties liées par inclusion,general,text_id g20035,"['una', 'historia', 'que', 'no', 'parte', 'de', 'la', 'experiencia', 'personal', 'de', 'el']","['E6--FS', 'N5-FS', 'C', 'D', 'N5-6S', 'P', 'AFS', 'N5-FS', 'JQ--6S', 'P', 'AMS']",una historia que no parte de la experiencia personal de el,"mi hermano ( Planeta ) , dedicada a sus hijas , cuentauna historia que no parte de la experiencia personal de elautor , ' no es autobiográfica y he querido escribir una novela","['E6--FS', 'AFS', 'AMS']",FALSE,mix
M50,Parties liées par inclusion,general,text_id g00403,"['el', 'conocimiento', 'en', 'el', 'conjunto', 'de', 'la', 'economía', 'española', 'no', 'parece']","['AMS', 'N5-MS', 'P', 'AMS', 'N5-MS', 'P', 'AFS', 'N5-FS', 'JQ--FS', 'D', 'VDR3S-']",el conocimiento en el conjunto de la economía española no parece,"constatar que el peso de el valor añadido de la economía deel conocimiento en el conjunto de la economía española no parecehaber experimentado variación alguna en los últimos diez años , a diferencia","['AMS', 'AMS', 'AFS']",FALSE,def
M50,Parties liées par inclusion,general,text_id g20618,"['el', 'subsuelo', 'por', 'parte', 'de', 'inversores', 'extranjeros', 'no', 'fuera']","['AMS', 'N5-MS', 'P', 'N5-6S', 'P', 'N5-MP', 'JQ--MP', 'D', 'D']",el subsuelo por parte de inversores extranjeros no fuera,fanatismo antichileno no fuera un factor político clave y la explotación deel subsuelo por parte de inversores extranjeros no fueraconsiderada como un seguro robo a la nación ? Puede una democracia,['AMS'],FALSE,def
M50,Parties liées par inclusion,general,text_id g00496,"['las', 'potencias', 'europeas', 'conquistaban', 'buena', 'parte', 'de', 'el', 'mundo', 'de', 'manera', 'no']","['AFP', 'N5-FP', 'JQ--FP', 'VDA3P-', 'JQ--FS', 'N5-6S', 'P', 'AMS', 'N5-MS', 'P', 'N5-FS', 'D']",las potencias europeas conquistaban buena parte de el mundo de manera no,"sufrido destrucción asesina , pero por guerras internas . Mientras tanto ,las potencias europeas conquistaban buena parte de el mundo de manera nomuy cortés . Con raras y limitadas excepciones , no fueron atacadas","['AFP', 'AMS']",FALSE,def
